OrderID,WorkflowUUID,Location,OrderDate,GrossAOV,PromotionsOnItems,PriceAdjustments,DeliveryFee,PromotionsOnDelivery,Tips,MarketplaceFee,TotalPayout,PayoutDate,PrimaryKey
#A87E7,4baba278-99f8-46a9-bc8b-94e5a57a87e7,Charlottenburg,2023-06-21,13.3,-2.66,0.0,0.0,0.0,0.0,-3.36,7.28,26/06/2023,#A87E7 - Charlottenburg - 2023-06-21
#31588,6265034b-ce3c-460e-af88-457ab4031588,Charlottenburg,2023-06-21,19.6,-1.96,0.0,0.0,0.0,0.0,-5.56,12.08,26/06/2023,#31588 - Charlottenburg - 2023-06-21
#8B5DB,7e038ede-cd73-413b-a654-91947c58b5db,Charlottenburg,2023-06-21,30.8,-2.66,0.0,0.0,-3.99,0.0,-8.88,15.27,26/06/2023,#8B5DB - Charlottenburg - 2023-06-21
#35105,4b52bd30-d605-4e35-896c-a2b86de35105,Charlottenburg,2023-06-21,19.6,-3.92,0.0,0.0,-1.49,0.0,-4.95,9.24,26/06/2023,#35105 - Charlottenburg - 2023-06-21
#24A76,f63771dd-b978-4641-8413-dc3d9f724a76,Charlottenburg,2023-06-21,37.7,-4.62,0.0,0.0,0.0,0.0,-10.44,22.64,26/06/2023,#24A76 - Charlottenburg - 2023-06-21
#CDFD4,8601e61c-2baf-4728-8109-1ee39fecdfd4,Charlottenburg,2023-06-21,34.0,-1.96,0.0,0.0,0.0,0.0,-10.1,21.94,26/06/2023,#CDFD4 - Charlottenburg - 2023-06-21
#78D33,3c898098-a8af-47c7-aa3f-9f6e53778d33,Charlottenburg,2023-06-21,20.8,0.0,0.0,0.0,-0.99,0.0,-6.56,13.25,26/06/2023,#78D33 - Charlottenburg - 2023-06-21
#20433,98afeb7d-575b-4451-8036-b53ef7120433,Charlottenburg,2023-06-23,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#20433 - Charlottenburg - 2023-06-23
#DFCAD,9a1554e0-2a1a-4b9a-90ef-8be0486dfcad,Charlottenburg,2023-06-23,23.4,-9.8,0.0,0.0,0.0,0.0,-4.28,9.32,26/06/2023,#DFCAD - Charlottenburg - 2023-06-23
#15A72,ddb6ef29-80b1-4992-bb15-b8d579a15a72,Charlottenburg,2023-06-23,15.2,0.0,0.0,0.0,0.0,0.0,-4.8,10.4,26/06/2023,#15A72 - Charlottenburg - 2023-06-23
#91BDC,069d94c2-af6e-4ae4-bdb6-09c9a5091bdc,Charlottenburg,2023-06-23,13.3,-2.66,0.0,0.0,0.0,0.0,-3.36,7.28,26/06/2023,#91BDC - Charlottenburg - 2023-06-23
#FB6A5,c23b8403-c465-45eb-b34a-5c08a0efb6a5,Charlottenburg,2023-06-23,19.6,0.0,0.0,0.0,0.0,0.0,-6.18,13.42,26/06/2023,#FB6A5 - Charlottenburg - 2023-06-23
#84F7F,8224cc6b-ab43-4b22-996e-ddf423e84f7f,Charlottenburg,2023-06-23,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#84F7F - Charlottenburg - 2023-06-23
#DBBD5,f0b909a6-7ff3-4c23-85d9-dc84a59dbbd5,Charlottenburg,2023-06-23,23.4,-9.8,0.0,0.0,0.0,0.0,-4.28,9.32,26/06/2023,#DBBD5 - Charlottenburg - 2023-06-23
#3BF49,e466cc38-7db1-4c5f-9aa9-fe2de463bf49,Charlottenburg,2023-06-23,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#3BF49 - Charlottenburg - 2023-06-23
#66571,15f1932e-379e-4d81-b583-96798ce66571,Charlottenburg,2023-06-23,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#66571 - Charlottenburg - 2023-06-23
#77BF0,623d3525-0ca4-4f34-85ac-cea4d5977bf0,Charlottenburg,2023-06-23,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#77BF0 - Charlottenburg - 2023-06-23
#CDBA6,734cdb1d-ed71-49c2-8ced-7bad246cdba6,Charlottenburg,2023-06-23,31.9,-9.8,0.0,0.0,0.0,0.0,-6.97,15.13,26/06/2023,#CDBA6 - Charlottenburg - 2023-06-23
#CF5D9,de8a58e6-4e51-45b0-a6b4-35ed51dcf5d9,Charlottenburg,2023-06-23,23.4,-9.8,0.0,0.0,0.0,0.0,-4.28,9.32,26/06/2023,#CF5D9 - Charlottenburg - 2023-06-23
#E59D1,0ffda736-e8d2-42e7-90ea-178e130e59d1,Charlottenburg,2023-06-23,22.4,-9.8,0.0,0.0,0.0,0.0,-3.97,8.63,26/06/2023,#E59D1 - Charlottenburg - 2023-06-23
#9E184,f87a9c47-8c09-41ae-b6f6-9f909909e184,Charlottenburg,2023-06-23,25.3,-9.8,0.0,0.0,0.0,0.0,-4.89,10.61,26/06/2023,#9E184 - Charlottenburg - 2023-06-23
#07D6E,8a65d195-0b84-459b-b15a-f2856e407d6e,Charlottenburg,2023-06-23,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#07D6E - Charlottenburg - 2023-06-23
#623FE,fb0addf4-fb3d-4310-b051-06f2a7a623fe,Charlottenburg,2023-06-23,42.2,0.0,0.0,0.0,0.0,0.0,-13.3,28.9,26/06/2023,#623FE - Charlottenburg - 2023-06-23
#294AE,8e488382-82c1-4455-a53f-dd15a1d294ae,Charlottenburg,2023-06-23,23.4,-9.8,0.0,0.0,0.0,0.0,-4.28,9.32,26/06/2023,#294AE - Charlottenburg - 2023-06-23
#F0555,6bed0d4e-3353-45ff-a6df-c7e7a79f0555,Charlottenburg,2023-06-23,39.2,-19.6,0.0,0.0,0.0,0.0,-6.18,13.42,26/06/2023,#F0555 - Charlottenburg - 2023-06-23
#3D40F,55f52de4-a9cb-4f89-b4ea-c0281f53d40f,Charlottenburg,2023-06-23,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#3D40F - Charlottenburg - 2023-06-23
#6CD56,5b846137-e2cd-4a33-bc24-36b98f86cd56,Charlottenburg,2023-06-23,18.6,0.0,0.0,0.0,0.0,0.0,-5.87,12.73,26/06/2023,#6CD56 - Charlottenburg - 2023-06-23
#54E82,a5802aa5-19ba-4612-b2a9-6a1971c54e82,Charlottenburg,2023-06-23,44.1,-19.6,0.0,0.0,0.0,0.0,-7.72,16.78,26/06/2023,#54E82 - Charlottenburg - 2023-06-23
#4BADE,8175f23e-0254-4554-a825-d63d6784bade,Charlottenburg,2023-06-23,31.3,-9.8,0.0,0.0,0.0,0.0,-6.78,14.72,26/06/2023,#4BADE - Charlottenburg - 2023-06-23
#A6565,79ffe756-1b1a-43a9-8f2e-8fcb1b4a6565,Charlottenburg,2023-06-23,43.0,-19.6,0.0,0.0,0.0,0.0,-7.38,16.02,26/06/2023,#A6565 - Charlottenburg - 2023-06-23
#BD02A,ccefe115-f452-4da8-bc90-ec1f964bd02a,Charlottenburg,2023-06-23,33.4,-9.8,0.0,0.0,0.0,0.0,-7.44,16.16,26/06/2023,#BD02A - Charlottenburg - 2023-06-23
#B4925,8c536657-73d9-41f3-a8c9-4c94046b4925,Charlottenburg,2023-06-23,30.3,-9.8,0.0,0.0,0.0,0.0,-6.46,14.04,26/06/2023,#B4925 - Charlottenburg - 2023-06-23
#713E7,f22402ab-bf61-422a-9e9d-68b74b4713e7,Charlottenburg,2023-06-23,44.1,-19.6,0.0,0.0,0.0,0.0,-7.72,16.78,26/06/2023,#713E7 - Charlottenburg - 2023-06-23
#C2581,029e32ba-b9c5-4735-8998-58a5404c2581,Charlottenburg,2023-06-23,29.4,-9.8,0.0,0.0,0.0,0.0,-6.18,13.42,26/06/2023,#C2581 - Charlottenburg - 2023-06-23
#2F0BC,7ad355e1-401a-4fb0-9892-c4103402f0bc,Charlottenburg,2023-06-24,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#2F0BC - Charlottenburg - 2023-06-24
#8BC2A,4408454c-a51c-4923-8b62-0e3e2d28bc2a,Charlottenburg,2023-06-24,30.3,-9.8,0.0,0.0,0.0,0.0,-6.46,14.04,26/06/2023,#8BC2A - Charlottenburg - 2023-06-24
#C33E4,70009e3f-9436-4c82-9da5-8086bf4c33e4,Charlottenburg,2023-06-24,30.3,-9.8,0.0,0.0,0.0,0.0,-6.46,14.04,26/06/2023,#C33E4 - Charlottenburg - 2023-06-24
#CE727,d969b90b-5e42-4404-a715-c9f2db0ce727,Charlottenburg,2023-06-24,25.3,-9.8,0.0,0.0,0.0,0.0,-4.89,10.61,26/06/2023,#CE727 - Charlottenburg - 2023-06-24
#C2E9E,3662b3a8-344a-40d8-b3c5-0480609c2e9e,Charlottenburg,2023-06-24,26.0,-9.8,0.0,0.0,0.0,0.0,-5.11,11.09,26/06/2023,#C2E9E - Charlottenburg - 2023-06-24
#8FF00,c04ec8f1-9242-4dcb-8455-80524c78ff00,Charlottenburg,2023-06-24,27.8,-9.8,0.0,0.0,0.0,0.0,-5.68,12.32,26/06/2023,#8FF00 - Charlottenburg - 2023-06-24
#64B3A,4d769a64-2b4e-4cb9-84fc-458078164b3a,Charlottenburg,2023-06-24,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#64B3A - Charlottenburg - 2023-06-24
#9F182,bdf3c5ad-b9f2-4b87-8186-4d282ee9f182,Charlottenburg,2023-06-24,19.6,0.0,0.0,0.0,0.0,0.0,-6.18,13.42,26/06/2023,#9F182 - Charlottenburg - 2023-06-24
#9C656,161f1e0a-c478-429a-bd02-99d1a689c656,Charlottenburg,2023-06-24,31.3,-9.8,0.0,0.0,0.0,0.0,-6.78,14.72,26/06/2023,#9C656 - Charlottenburg - 2023-06-24
#961B1,0e3b7af8-0a6c-4fbc-be17-0157ec0961b1,Charlottenburg,2023-06-24,39.2,-19.6,0.0,0.0,0.0,0.0,-6.18,13.42,26/06/2023,#961B1 - Charlottenburg - 2023-06-24
#5BF94,6ab2d5fc-ad96-4be4-b2f2-21d73795bf94,Charlottenburg,2023-06-24,23.4,-9.8,0.0,0.0,0.0,0.0,-4.28,9.32,26/06/2023,#5BF94 - Charlottenburg - 2023-06-24
#B52FA,4b7e2ce6-f4f5-4b60-9578-4fb928db52fa,Charlottenburg,2023-06-24,25.2,-9.8,0.0,0.0,0.0,0.0,-4.86,10.54,26/06/2023,#B52FA - Charlottenburg - 2023-06-24
#D32A1,6c294628-eca1-4175-844f-1c23472d32a1,Charlottenburg,2023-06-24,32.9,-9.8,0.0,0.0,0.0,0.0,-7.28,15.82,26/06/2023,#D32A1 - Charlottenburg - 2023-06-24
#A56C9,58b7d7a8-d012-4121-b72d-d1b3bb7a56c9,Charlottenburg,2023-06-24,23.4,-9.8,0.0,0.0,0.0,0.0,-4.28,9.32,26/06/2023,#A56C9 - Charlottenburg - 2023-06-24
#FDC32,d8d1bfb5-d399-4368-9456-92b0edafdc32,Charlottenburg,2023-06-24,21.5,-9.8,0.0,0.0,0.0,0.0,-3.69,8.01,26/06/2023,#FDC32 - Charlottenburg - 2023-06-24
#498C1,93e288b8-31be-4ec4-8141-7429644498c1,Charlottenburg,2023-06-24,19.3,0.0,0.0,0.0,0.0,0.0,-6.08,13.22,26/06/2023,#498C1 - Charlottenburg - 2023-06-24
#4262F,f2152024-77ab-4653-af0a-8163dfd4262f,Charlottenburg,2023-06-24,20.4,0.0,0.0,0.0,0.0,0.0,-6.44,13.96,26/06/2023,#4262F - Charlottenburg - 2023-06-24
#4E8D9,dfb33b1b-4ee7-4212-b278-e83ede34e8d9,Charlottenburg,2023-06-24,21.5,-9.8,0.0,0.0,0.0,0.0,-3.69,8.01,26/06/2023,#4E8D9 - Charlottenburg - 2023-06-24
#4B600,67059789-2d79-4b50-96c9-26f5fd84b600,Charlottenburg,2023-06-24,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#4B600 - Charlottenburg - 2023-06-24
#97E0F,63adb984-3755-4ede-afca-7c4004497e0f,Charlottenburg,2023-06-25,37.0,-9.8,0.0,0.0,0.0,0.0,-8.58,18.62,26/06/2023,#97E0F - Charlottenburg - 2023-06-25
#ECAC0,6319cea2-f49b-4b36-80d4-8a9f8b9ecac0,Charlottenburg,2023-06-25,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#ECAC0 - Charlottenburg - 2023-06-25
#BB858,dab3e594-8a98-4e14-9ff7-7eb4054bb858,Charlottenburg,2023-06-25,21.5,-9.8,0.0,0.0,0.0,0.0,-3.69,8.01,26/06/2023,#BB858 - Charlottenburg - 2023-06-25
#DA0E8,03546694-6cbc-4d65-ad76-10d3834da0e8,Charlottenburg,2023-06-25,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#DA0E8 - Charlottenburg - 2023-06-25
#681F7,68dcbb50-bfcc-4585-a414-acd8769681f7,Charlottenburg,2023-06-25,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#681F7 - Charlottenburg - 2023-06-25
#BCE92,76007850-799b-4d56-93a4-e7fe611bce92,Charlottenburg,2023-06-25,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#BCE92 - Charlottenburg - 2023-06-25
#EF251,ac94cc15-485b-4f35-9e91-c572f39ef251,Charlottenburg,2023-06-25,33.0,-9.8,0.0,0.0,0.0,0.0,-7.32,15.88,26/06/2023,#EF251 - Charlottenburg - 2023-06-25
#8E40F,ff7b01cd-8dfe-4400-bb3d-1be3e198e40f,Charlottenburg,2023-06-25,24.1,-9.8,0.0,0.0,0.0,0.0,-4.51,9.79,26/06/2023,#8E40F - Charlottenburg - 2023-06-25
#45EC6,5f9eaf03-00af-4ce8-bb85-a0d693b45ec6,Charlottenburg,2023-06-25,31.8,-9.8,0.0,0.0,0.0,0.0,-6.94,15.06,26/06/2023,#45EC6 - Charlottenburg - 2023-06-25
#B20DC,eaa70fe2-88c1-4961-8851-8beb003b20dc,Charlottenburg,2023-06-25,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#B20DC - Charlottenburg - 2023-06-25
#C6B16,8c3c50e3-100a-42ad-b070-912eaebc6b16,Charlottenburg,2023-06-25,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#C6B16 - Charlottenburg - 2023-06-25
#A3CF1,692ea9f0-c2fb-46ba-8b36-a5cecdaa3cf1,Charlottenburg,2023-06-25,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#A3CF1 - Charlottenburg - 2023-06-25
#D0E11,668e5392-47b8-4fd0-9727-2b6570fd0e11,Charlottenburg,2023-06-25,13.3,0.0,0.0,0.0,0.0,0.0,-4.19,9.11,26/06/2023,#D0E11 - Charlottenburg - 2023-06-25
#38093,4494779a-960c-4830-af9b-9e766eb38093,Charlottenburg,2023-06-25,39.2,-19.6,0.0,0.0,0.0,0.0,-6.18,13.42,26/06/2023,#38093 - Charlottenburg - 2023-06-25
#8DB91,0c852149-cef0-4b60-89c4-e877b008db91,Charlottenburg,2023-06-25,30.3,-9.8,0.0,0.0,0.0,0.0,-6.46,14.04,26/06/2023,#8DB91 - Charlottenburg - 2023-06-25
#C58DC,b96b2881-ce89-450c-8ea4-160bcbbc58dc,Charlottenburg,2023-06-25,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#C58DC - Charlottenburg - 2023-06-25
#ED1B6,0c733b95-4ce6-4ffd-b9e1-0489fe7ed1b6,Charlottenburg,2023-06-25,23.4,-9.8,0.0,0.0,0.0,0.0,-4.28,9.32,26/06/2023,#ED1B6 - Charlottenburg - 2023-06-25
#CAA77,a8e25a31-619f-4ba3-8e34-fa9efa6caa77,Charlottenburg,2023-06-25,15.2,0.0,0.0,0.0,0.0,0.0,-4.8,10.4,26/06/2023,#CAA77 - Charlottenburg - 2023-06-25
#0699D,a3c6efcc-c6a0-4c0b-9c98-217633e0699d,Charlottenburg,2023-06-25,37.1,-9.8,0.0,0.0,0.0,0.0,-8.6,18.7,26/06/2023,#0699D - Charlottenburg - 2023-06-25
#A7E9E,5ba1ad8c-534a-4128-a073-b17c316a7e9e,Charlottenburg,2023-06-25,21.5,-9.8,0.0,0.0,0.0,0.0,-3.69,8.01,26/06/2023,#A7E9E - Charlottenburg - 2023-06-25
#59C87,5dfe61d3-a71f-4afa-853e-7ce7e3359c87,Charlottenburg,2023-06-25,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#59C87 - Charlottenburg - 2023-06-25
#B1D12,fcb2305a-770e-4b30-9b64-f09b65cb1d12,Charlottenburg,2023-06-25,22.0,-9.8,0.0,0.0,0.0,0.0,-3.84,8.36,26/06/2023,#B1D12 - Charlottenburg - 2023-06-25
#EBE65,d02fd8fa-3e86-4611-85ab-71a52fbebe65,Charlottenburg,2023-06-25,20.5,-9.8,0.0,0.0,0.0,0.0,-3.38,7.32,26/06/2023,#EBE65 - Charlottenburg - 2023-06-25
#3592B,5f96a433-5a4d-4e17-8ccc-d42f4f93592b,Charlottenburg,2023-06-25,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#3592B - Charlottenburg - 2023-06-25
#5783A,111dfb87-9b26-4568-8c64-97b65355783a,Charlottenburg,2023-06-25,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,26/06/2023,#5783A - Charlottenburg - 2023-06-25
#E79CE,413df659-e224-44d3-8907-1975ac2e79ce,Charlottenburg,2023-06-25,29.4,-9.8,0.0,0.0,0.0,0.0,-6.18,13.42,26/06/2023,#E79CE - Charlottenburg - 2023-06-25
#30E89,21755b15-e9b0-45cf-b4b0-f6d5b1b30e89,Charlottenburg,2023-06-25,17.8,0.0,0.0,0.0,0.0,0.0,-5.62,12.18,26/06/2023,#30E89 - Charlottenburg - 2023-06-25
#2B8A9,12fb4be2-28cf-4241-bace-c9bc9af2b8a9,Charlottenburg,2023-06-25,13.3,0.0,0.0,0.0,0.0,0.0,-4.19,9.11,26/06/2023,#2B8A9 - Charlottenburg - 2023-06-25
#F6B14,fc0e9c33-271f-46d3-b2b4-1a1e95ff6b14,Charlottenburg,2023-06-26,23.4,-9.8,0.0,0.0,0.0,0.0,-4.28,9.32,03/07/2023,#F6B14 - Charlottenburg - 2023-06-26
#E7419,3f166f68-beb9-479d-b17c-2e6e93be7419,Charlottenburg,2023-06-26,32.4,-9.8,0.0,0.0,0.0,0.0,-7.13,15.47,03/07/2023,#E7419 - Charlottenburg - 2023-06-26
#4179E,a0f670d2-1601-4912-8b2c-a50e1224179e,Charlottenburg,2023-06-26,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#4179E - Charlottenburg - 2023-06-26
#9BCE6,c7be8555-98cd-4afd-93a3-a8bdc399bce6,Charlottenburg,2023-06-26,13.3,0.0,0.0,0.0,0.0,0.0,-4.19,9.11,03/07/2023,#9BCE6 - Charlottenburg - 2023-06-26
#D5C6A,af66238f-90fe-4516-b73d-7e10c89d5c6a,Charlottenburg,2023-06-26,23.4,-9.8,0.0,0.0,0.0,0.0,-4.28,9.32,03/07/2023,#D5C6A - Charlottenburg - 2023-06-26
#8FAA3,8fc635cd-3705-41a2-9695-85adf5e8faa3,Charlottenburg,2023-06-26,21.4,-9.8,0.0,0.0,0.0,0.0,-3.65,7.95,03/07/2023,#8FAA3 - Charlottenburg - 2023-06-26
#F231F,1b90b277-f3d2-439b-a93b-7800d2ef231f,Charlottenburg,2023-06-26,22.4,0.0,0.0,0.0,0.0,0.0,-7.07,15.33,03/07/2023,#F231F - Charlottenburg - 2023-06-26
#41CF1,5eebc020-4ead-4ad8-b709-555679141cf1,Charlottenburg,2023-06-26,53.8,-19.6,0.0,0.0,0.0,0.0,-10.78,23.42,03/07/2023,#41CF1 - Charlottenburg - 2023-06-26
#4175E,ee052b92-2a1b-4d48-89f4-02d97264175e,Charlottenburg,2023-06-26,21.5,-9.8,0.0,0.0,0.0,0.0,-3.69,8.01,03/07/2023,#4175E - Charlottenburg - 2023-06-26
#6A7EC,1f953468-c08b-48dd-932a-4d007cd6a7ec,Charlottenburg,2023-06-26,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#6A7EC - Charlottenburg - 2023-06-26
#0C04F,695df7ab-5bc6-4746-b2ef-22d03f30c04f,Charlottenburg,2023-06-26,51.1,-9.8,0.0,0.0,0.0,0.0,-13.02,28.28,03/07/2023,#0C04F - Charlottenburg - 2023-06-26
#A87DD,10043c82-f4f2-4e80-b4a3-7b761d4a87dd,Charlottenburg,2023-06-26,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#A87DD - Charlottenburg - 2023-06-26
#D51CD,06702479-0c85-4194-9ff7-5649324d51cd,Charlottenburg,2023-06-26,31.3,-9.8,0.0,0.0,0.0,0.0,-6.78,14.72,03/07/2023,#D51CD - Charlottenburg - 2023-06-26
#E0822,915155a8-a9e9-436d-9982-c1e7ecbe0822,Charlottenburg,2023-06-26,21.4,-9.8,0.0,0.0,0.0,0.0,-3.65,7.95,03/07/2023,#E0822 - Charlottenburg - 2023-06-26
#EB546,73972411-5d2c-4d0b-b8b8-48c9a94eb546,Charlottenburg,2023-06-26,23.4,-9.8,0.0,0.0,0.0,0.0,-4.28,9.32,03/07/2023,#EB546 - Charlottenburg - 2023-06-26
#2E43F,f1f91478-91d2-4102-ac45-5f555332e43f,Charlottenburg,2023-06-26,39.2,-9.8,0.0,0.0,0.0,0.0,-9.27,20.13,03/07/2023,#2E43F - Charlottenburg - 2023-06-26
#DCBB0,aa5ff1b7-34bc-4145-b6c4-b9cb5acdcbb0,Charlottenburg,2023-06-26,33.9,-9.8,0.0,0.0,0.0,0.0,-7.6,16.5,03/07/2023,#DCBB0 - Charlottenburg - 2023-06-26
#D9BC8,b6128138-23a1-42be-835f-d2c33abd9bc8,Charlottenburg,2023-06-26,53.0,-19.6,0.0,0.0,0.0,0.0,-10.53,22.87,03/07/2023,#D9BC8 - Charlottenburg - 2023-06-26
#2F958,13799d67-8aab-4084-add0-bdc612d2f958,Charlottenburg,2023-06-27,30.3,-9.8,0.0,0.0,0.0,0.0,-6.46,14.04,03/07/2023,#2F958 - Charlottenburg - 2023-06-27
#F070F,fe511c21-935c-4cf5-8872-5566ac0f070f,Charlottenburg,2023-06-27,31.3,-9.8,0.0,0.0,0.0,0.0,-6.78,14.72,03/07/2023,#F070F - Charlottenburg - 2023-06-27
#94848,3802bda6-f763-4350-89f0-fae932794848,Charlottenburg,2023-06-27,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#94848 - Charlottenburg - 2023-06-27
#4BBA6,ded1588d-c987-41cc-8599-fe4177b4bba6,Charlottenburg,2023-06-27,21.5,-9.8,0.0,0.0,0.0,0.0,-3.69,8.01,03/07/2023,#4BBA6 - Charlottenburg - 2023-06-27
#3414B,2f5f9ed0-3ab6-441b-9a8c-0003c993414b,Charlottenburg,2023-06-27,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#3414B - Charlottenburg - 2023-06-27
#A5108,2fd4158e-0cd4-40a7-9032-1e210eda5108,Charlottenburg,2023-06-27,26.5,-9.8,0.0,0.0,0.0,0.0,-5.27,11.43,03/07/2023,#A5108 - Charlottenburg - 2023-06-27
#A6340,997ef456-9823-48e1-8cc9-8210ed0a6340,Charlottenburg,2023-06-27,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#A6340 - Charlottenburg - 2023-06-27
#8C821,edc98ee7-f8c4-4cbe-a0fb-ee6a9488c821,Charlottenburg,2023-06-27,21.5,-9.8,0.0,0.0,0.0,0.0,-3.69,8.01,03/07/2023,#8C821 - Charlottenburg - 2023-06-27
#4FB26,caab6a3d-3219-4cb1-9051-06a167f4fb26,Charlottenburg,2023-06-27,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#4FB26 - Charlottenburg - 2023-06-27
#68009,4ba55a68-70c3-49f7-949e-b106e4b68009,Charlottenburg,2023-06-27,24.6,0.0,0.0,0.0,0.0,0.0,-7.76,16.84,03/07/2023,#68009 - Charlottenburg - 2023-06-27
#FA3F8,fa4592a5-76e9-4559-a876-e5c07e7fa3f8,Charlottenburg,2023-06-27,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#FA3F8 - Charlottenburg - 2023-06-27
#4DEBC,418c5345-7976-4604-8ae2-08fa1814debc,Charlottenburg,2023-06-27,36.2,-9.8,0.0,0.0,0.0,0.0,-8.33,18.07,03/07/2023,#4DEBC - Charlottenburg - 2023-06-27
#8DF93,7ceaf0e8-0625-4768-839b-99b1c898df93,Charlottenburg,2023-06-27,24.4,-9.8,0.0,0.0,0.0,0.0,-4.61,9.99,03/07/2023,#8DF93 - Charlottenburg - 2023-06-27
#24B8E,0ab629f6-a94e-403c-9ff2-8116c8d24b8e,Charlottenburg,2023-06-27,25.3,-9.8,0.0,0.0,0.0,0.0,-4.89,10.61,03/07/2023,#24B8E - Charlottenburg - 2023-06-27
#93E9E,a9b39385-145d-4894-9578-38aef2f93e9e,Charlottenburg,2023-06-27,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#93E9E - Charlottenburg - 2023-06-27
#12A1F,19fef87a-0b16-438d-88f4-14d1be912a1f,Charlottenburg,2023-06-27,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#12A1F - Charlottenburg - 2023-06-27
#39CB6,a2392c29-96f1-4c9b-bda5-c386cff39cb6,Charlottenburg,2023-06-27,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#39CB6 - Charlottenburg - 2023-06-27
#DD12C,12131cb8-020f-44f2-97cc-e58cea3dd12c,Charlottenburg,2023-06-27,19.3,0.0,0.0,0.0,0.0,0.0,-6.08,13.22,03/07/2023,#DD12C - Charlottenburg - 2023-06-27
#B5CC8,595ce5da-cf62-4176-b112-00bed65b5cc8,Charlottenburg,2023-06-27,21.5,-9.8,0.0,0.0,0.0,0.0,-3.69,8.01,03/07/2023,#B5CC8 - Charlottenburg - 2023-06-27
#70E93,3a853d03-ab86-43a9-9a0a-92be06570e93,Charlottenburg,2023-06-27,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#70E93 - Charlottenburg - 2023-06-27
#4F4EA,beedd8ab-d7ad-4bf8-ba76-1185a754f4ea,Charlottenburg,2023-06-27,22.6,-9.8,0.0,0.0,0.0,0.0,-4.03,8.77,03/07/2023,#4F4EA - Charlottenburg - 2023-06-27
#A8385,1eff7732-cb28-44c0-a1c0-87279b5a8385,Charlottenburg,2023-06-28,19.6,-9.8,0.0,0.0,0.0,0.0,-3.09,6.71,03/07/2023,#A8385 - Charlottenburg - 2023-06-28
#49470,fa82a22f-b058-4a50-a5df-d63755649470,Charlottenburg,2023-06-28,33.1,0.0,0.0,0.0,0.0,0.0,-10.44,22.66,03/07/2023,#49470 - Charlottenburg - 2023-06-28
#D7FC2,8e6cc14b-fe05-4d67-9864-ebfa482d7fc2,Charlottenburg,2023-06-28,28.3,-9.8,0.0,0.0,0.0,0.0,-5.83,12.67,03/07/2023,#D7FC2 - Charlottenburg - 2023-06-28
#C362E,bfaf63e5-4a5b-4a43-a606-f9e4e76c362e,Charlottenburg,2023-06-28,23.4,-9.8,0.0,0.0,0.0,0.0,-4.28,9.32,03/07/2023,#C362E - Charlottenburg - 2023-06-28
